year,week,name,id,gross,theaters
2000,43,Nurse Betty,rl3244787201,85927,187
2000,43,Dinosaur,rl2605680129,75861,191
2000,43,Mysteries of Egypt,rl2119271937,75174,17
2000,43,T-Rex: Back to the Cretaceous,rl2423752193,74887,18
2000,43,Scary Movie,rl4033840641,72237,230
2000,43,The Kid,rl4216292865,67896,180
2000,43,Requiem for a Dream,rl2473428481,67352,4
2000,43,Galapagos,rl1599440385,60234,9
2000,43,Urbania,rl1064928769,59110,40
2000,43,Bless the Child,rl4131882497,57267,151
2000,43,The Original Kings of Comedy,rl1768326657,52839,149
2000,43,The Watcher,rl7898625,51025,157
2000,43,MVP: Most Valuable Primate,rl459572737,48682,135
2000,43,Goya in Bordeaux,rl710379009,47632,22
2000,43,The Cell,rl3964175873,46749,121
2000,43,Catfish in Black Bean Sauce,rl2538112513,43817,13
2000,43,Loving Jezebel,rl3244393985,43775,74
2000,43,Girlfight,rl559187457,43606,119
2000,43,A Time for Drunken Horses,rl2353956353,42188,16
2000,43,The Tao of Steve,rl2843051521,41100,49
2000,43,Groove,rl2773976577,39287,50
2000,43,Taxi 2,rl2440398337,35909,41
2000,43,Venus Beauty Institute,rl2004452865,32150,5
2000,43,Alien Adventure,rl3259008513,30450,6
2000,43,Big Momma's House,rl38241793,29117,64
2000,43,Once in the Life,rl1315341825,28358,15
2000,43,The Girl on the Bridge,rl307529217,28081,35
2000,43,Autumn in New York,rl826639873,27156,105
2000,43,Place Vendôme,rl3714614785,23870,12
2000,43,Extreme,rl3142616577,22484,9
2000,43,Beautiful,rl340035073,21752,100
2000,43,Aimee & Jaguar,rl2302707201,21230,15
2000,43,Woman on Top,rl1048217089,19110,34
2000,43,Sound and Fury,rl4201678337,7104,2
2000,43,Stardom,rl1299416577,6982,10
2000,43,A Room for Romeo Brass,rl4184638977,6713,3
2000,44,Charlie's Angels,rl608929281,40128550,3037
2000,44,Meet the Parents,rl677545473,12638560,2672
2000,44,The Legend of Bagger Vance,rl459179521,11516712,2061
2000,44,Remember the Titans,rl2892858881,6961283,2737
2000,44,Book of Shadows: Blair Witch 2,rl2252834305,5011801,3320
2000,44,Bedazzled,rl2118419969,4655978,2502
2000,44,Pay It Forward,rl896042497,4278516,2130
2000,44,The Little Vampire,rl794920449,3505436,2009
2000,44,Lucky Numbers,rl2086700545,2051958,2528
2000,44,The Legend of Drunken Master,rl912164353,1571681,1183
2000,44,Best in Show,rl2302969345,1505724,497
2000,44,The Contender,rl3410658817,1366251,1309
2000,44,Billy Elliot,rl1598522881,1034005,119
2000,44,The Exorcist,rl1364231681,807497,950
2000,44,Lost Souls,rl2204206593,621615,947
2000,44,The Ladies Man,rl811566593,601813,1340
2000,44,Dr. T & the Women,rl2538505729,590218,802
2000,44,Almost Famous,rl256083457,460581,417
2000,44,Mohabbatein,rl677742081,360000,53
2000,44,Scary Movie,rl4033840641,307104,336
2000,44,Bring It On,rl2085193217,254340,471
2000,44,The Perfect Storm,rl661161473,252693,401
2000,44,Requiem for a Dream,rl2473428481,251313,25
2000,44,Bamboozled,rl2806351361,232799,186
2000,44,CyberWorld,rl3779954177,230078,31
2000,44,Dancer in the Dark,rl3276637697,226529,108
2000,44,Digimon: The Movie,rl2924447233,203512,487
2000,44,Nutty Professor II: The Klumps,rl2388428289,190530,261
2000,44,The Yards,rl1148880385,173571,144
2000,44,The Replacements,rl2624423425,148929,324
2000,44,Coyote Ugly,rl1900905985,129108,209
2000,44,The Broken Hearts Club: A Romantic Comedy,rl1699317249,127994,44
2000,44,The Original Kings of Comedy,rl1768326657,106301,242
2000,44,What Lies Beneath,rl4084762113,105020,200
2000,44,Two Family House,rl1819706881,102011,65
2000,44,Cirque du Soleil: Journey of Man,rl3964372481,95444,13
2000,44,Michael Jordan to the Max,rl1348306433,91832,16
2000,44,X-Men,rl1383761409,87652,141
2000,44,Hollow Man,rl4065953281,86488,142
2000,44,Mercy Streets,rl2036499969,79607,173
2000,44,Get Carter,rl4233463297,76728,205
2000,44,Mysteries of Egypt,rl2119271937,68320,17
2000,44,Galapagos,rl1599440385,68102,9
2000,44,The Nightmare Before Christmas,rl107447809,67917,46
2000,44,Dinosaur,rl2605680129,67649,148
2000,44,Urbania,rl1064928769,63998,38
2000,44,Urban Legends: Final Cut,rl830047745,60082,122
2000,44,Nurse Betty,rl3244787201,57766,108
2000,44,Gone in 60 Seconds,rl2203354625,56432,96
2000,44,The Kid,rl4216292865,56294,116
2000,44,T-Rex: Back to the Cretaceous,rl2423752193,52965,14
2000,44,Catfish in Black Bean Sauce,rl2538112513,49660,15
2000,44,Space Cowboys,rl3782247937,48145,173
2000,44,MVP: Most Valuable Primate,rl459572737,44298,84
2000,44,The Girl on the Bridge,rl307529217,38532,44
2000,44,Venus Beauty Institute,rl2004452865,36514,9
2000,44,A Time for Drunken Horses,rl2353956353,34018,16
2000,44,Bait,rl3141895681,33801,73
2000,44,Goya in Bordeaux,rl710379009,33054,18
2000,44,The Cell,rl3964175873,29463,63
2000,44,Bless the Child,rl4131882497,29307,81
2000,44,The Art of War,rl2302838273,27775,86
2000,44,The Crew,rl1414366721,26732,82
2000,44,The Tao of Steve,rl2843051521,22182,34
2000,44,Girlfight,rl559187457,21808,59
2000,44,Kippur,rl2874967553,17007,5
2000,44,Boesman and Lena,rl1615234561,11684,8
2000,44,Blue Moon,rl507938305,9230,3
2000,44,Loving Jezebel,rl3244393985,5563,25
2000,45,Charlie's Angels,rl608929281,24606860,3037
2000,45,Little Nicky,rl694257153,16063904,2910
2000,45,Men of Honor,rl157451777,13339465,2092
2000,45,Meet the Parents,rl677545473,10342995,2697
2000,45,Red Planet,rl1533904385,8721296,2703
2000,45,The Legend of Bagger Vance,rl459179521,6315993,2162
2000,45,Remember the Titans,rl2892858881,5182414,2641
2000,45,Pay It Forward,rl896042497,3025447,2005
2000,45,Billy Elliot,rl1598522881,2603380,494
2000,45,Bedazzled,rl2118419969,2510770,2137
2000,45,The Little Vampire,rl794920449,2279367,1892
2000,45,Book of Shadows: Blair Witch 2,rl2252834305,1936038,2411
2000,45,Best in Show,rl2302969345,1232772,477
2000,45,The Legend of Drunken Master,rl912164353,728096,888
2000,45,Lucky Numbers,rl2086700545,723802,1640
2000,45,The Contender,rl3410658817,557741,653
2000,45,The Exorcist,rl1364231681,338512,455
2000,45,Almost Famous,rl256083457,304200,267
2000,45,CyberWorld,rl3779954177,263569,33
2000,45,Requiem for a Dream,rl2473428481,242014,35
2000,45,Dr. T & the Women,rl2538505729,240228,392
2000,45,Dancer in the Dark,rl3276637697,211287,104
2000,45,Scary Movie,rl4033840641,210365,301
2000,45,Nutty Professor II: The Klumps,rl2388428289,180575,215
2000,45,The Perfect Storm,rl661161473,176517,302
2000,45,Bring It On,rl2085193217,174220,281
2000,45,Lost Souls,rl2204206593,165679,321
2000,45,The Broken Hearts Club: A Romantic Comedy,rl1699317249,163666,48
2000,45,The Ladies Man,rl811566593,161777,591
2000,45,Digimon: The Movie,rl2924447233,148293,328
2000,45,Bamboozled,rl2806351361,126677,91
2000,45,X-Men,rl1383761409,124861,206
2000,45,You Can Count on Me,rl2102035969,118170,8
2000,45,Coyote Ugly,rl1900905985,116559,165
2000,45,Nurse Betty,rl3244787201,113340,201
2000,45,Cirque du Soleil: Journey of Man,rl3964372481,102186,14
2000,45,T-Rex: Back to the Cretaceous,rl2423752193,98572,17
2000,45,The Replacements,rl2624423425,89263,199
2000,45,Two Family House,rl1819706881,88993,65
2000,45,Wonder Boys,rl796558849,87505,15
2000,45,Michael Jordan to the Max,rl1348306433,86473,16
2000,45,The Yards,rl1148880385,82676,108
2000,45,Dinosaur,rl2605680129,74268,135
2000,45,Galapagos,rl1599440385,64167,10
2000,45,What Lies Beneath,rl4084762113,63304,124
2000,45,Urban Legends: Final Cut,rl830047745,60106,145
2000,45,Urbania,rl1064928769,59298,38
2000,45,A Time for Drunken Horses,rl2353956353,56116,12
2000,45,Bait,rl3141895681,54123,136
2000,45,The Kid,rl4216292865,53171,95
2000,45,Hollow Man,rl4065953281,49606,97
2000,45,Catfish in Black Bean Sauce,rl2538112513,45526,15
2000,45,Gone in 60 Seconds,rl2203354625,44838,71
2000,45,Kurukshetra,rl3411838465,36890,18
2000,45,The Original Kings of Comedy,rl1768326657,36667,202
2000,45,Venus Beauty Institute,rl2004452865,35010,11
2000,45,Goya in Bordeaux,rl710379009,33760,16
2000,45,Solas,rl1701873153,33377,14
2000,45,MVP: Most Valuable Primate,rl459572737,31482,76
2000,45,Into the Arms of Strangers,rl324699649,24456,18
2000,45,Get Carter,rl4233463297,24362,59
2000,45,Looking for an Echo,rl1147241985,8000,7
2000,46,How the Grinch Stole Christmas,rl3059189249,55082330,3127
2000,46,Rugrats in Paris,rl3580659201,22718184,2934
2000,46,Charlie's Angels,rl608929281,13361646,3037
2000,46,The 6th Day,rl3493955073,13020883,2516
2000,46,Bounce,rl2655421953,11423716,1918
2000,46,Men of Honor,rl157451777,7906419,2118
2000,46,Little Nicky,rl694257153,7753107,2910
2000,46,Meet the Parents,rl677545473,6367685,2412
2000,46,Red Planet,rl1533904385,2818384,2703
2000,46,The Legend of Bagger Vance,rl459179521,2817983,2109
2000,46,Remember the Titans,rl2892858881,2347742,1659
2000,46,Billy Elliot,rl1598522881,1774290,497
2000,46,Pay It Forward,rl896042497,1075509,1415
2000,46,Best in Show,rl2302969345,745822,408
2000,46,Bedazzled,rl2118419969,700489,931
2000,46,Book of Shadows: Blair Witch 2,rl2252834305,360614,642
2000,46,You Can Count on Me,rl2102035969,301478,35
2000,46,Lucky Numbers,rl2086700545,248719,1050
2000,46,What Lies Beneath,rl4084762113,245448,400
2000,46,Requiem for a Dream,rl2473428481,224188,46
2000,46,CyberWorld,rl3779954177,211893,35
2000,46,The Little Vampire,rl794920449,209014,790
2000,46,Almost Famous,rl256083457,166878,174
2000,46,Bring It On,rl2085193217,163200,272
2000,46,Nurse Betty,rl3244787201,147184,288
2000,46,What's Cooking?,rl2256045569,144586,40
2000,46,The Legend of Drunken Master,rl912164353,143628,228
2000,46,The Contender,rl3410658817,142108,180
2000,46,Dancer in the Dark,rl3276637697,133754,85
2000,46,The Broken Hearts Club: A Romantic Comedy,rl1699317249,131466,62
2000,46,Scary Movie,rl4033840641,128208,251
2000,46,Dr. T & the Women,rl2538505729,111374,208
2000,46,Cirque du Soleil: Journey of Man,rl3964372481,94350,16
2000,46,The Perfect Storm,rl661161473,92903,266
2000,46,Nutty Professor II: The Klumps,rl2388428289,90085,180
2000,46,Michael Jordan to the Max,rl1348306433,88622,16
2000,46,To Fall in Love,rl425494017,87000,30
2000,46,Two Family House,rl1819706881,79397,59
2000,46,X-Men,rl1383761409,73223,156
2000,46,Wonder Boys,rl796558849,68485,12
2000,46,Mysteries of Egypt,rl2119271937,68267,17
2000,46,The Exorcist,rl1364231681,66711,201
2000,46,Dinosaur,rl2605680129,66122,132
2000,46,Galapagos,rl1599440385,61931,9
2000,46,A Time for Drunken Horses,rl2353956353,59020,16
2000,46,Digimon: The Movie,rl2924447233,58298,292
2000,46,Coyote Ugly,rl1900905985,58057,110
2000,46,The Ladies Man,rl811566593,51826,390
2000,46,Bamboozled,rl2806351361,48528,42
2000,46,T-Rex: Back to the Cretaceous,rl2423752193,41684,17
2000,46,Goya in Bordeaux,rl710379009,40267,18
2000,46,The Replacements,rl2624423425,38581,114
2000,46,Catfish in Black Bean Sauce,rl2538112513,37450,11
2000,46,Urban Legends: Final Cut,rl830047745,30012,128
2000,46,The Cell,rl3964175873,29935,32
2000,46,Hollow Man,rl4065953281,27966,92
2000,46,The Yards,rl1148880385,26075,32
2000,46,Venus Beauty Institute,rl2004452865,26031,10
2000,46,Gone in 60 Seconds,rl2203354625,23662,43
2000,46,The Log,rl3294397953,22905,1
2000,46,One Day in September,rl3211167233,15149,5
2000,48,How the Grinch Stole Christmas,rl3059189249,27096630,3138
2000,48,Unbreakable,rl3195438593,14440935,2708
2000,48,102 Dalmatians,rl927041025,8295041,2704
2000,48,Rugrats in Paris,rl3580659201,6506221,2937
2000,48,Charlie's Angels,rl608929281,5020164,2751
2000,48,Bounce,rl2655421953,4415726,2014
2000,48,Men of Honor,rl157451777,4176811,2188
2000,48,The 6th Day,rl3493955073,4011583,2516
2000,48,Meet the Parents,rl677545473,3823050,2317
2000,48,Little Nicky,rl694257153,2223324,2470
2000,48,Billy Elliot,rl1598522881,1341300,510
2000,48,The Legend of Bagger Vance,rl459179521,1014720,1535
2000,48,Remember the Titans,rl2892858881,1006166,1191
2000,48,Red Planet,rl1533904385,748561,1453
2000,48,Best in Show,rl2302969345,487565,350
2000,48,You Can Count on Me,rl2102035969,390489,53
2000,48,Pay It Forward,rl896042497,367920,531
2000,48,CyberWorld,rl3779954177,264003,37
2000,48,Bedazzled,rl2118419969,240922,454
2000,48,Requiem for a Dream,rl2473428481,214077,78
2000,48,Quills,rl2724890113,207337,9
2000,48,What's Cooking?,rl2256045569,180835,50
2000,48,What Lies Beneath,rl4084762113,153052,350
2000,48,Almost Famous,rl256083457,138734,249
2000,48,Bring It On,rl2085193217,128010,251
2000,48,Godzilla 2000: Millennium,rl3176433153,101831,373
2000,48,Dancer in the Dark,rl3276637697,98558,70
2000,48,The Cell,rl3964175873,95413,227
2000,48,Michael Jordan to the Max,rl1348306433,82347,15
2000,48,Book of Shadows: Blair Witch 2,rl2252834305,76178,229
2000,48,Mysteries of Egypt,rl2119271937,73511,16
2000,48,The Contender,rl3410658817,72254,113
2000,48,A Time for Drunken Horses,rl2353956353,59511,21
2000,48,The Broken Hearts Club: A Romantic Comedy,rl1699317249,59076,48
2000,48,Two Family House,rl1819706881,59022,45
2000,48,Nurse Betty,rl3244787201,58662,102
2000,48,Lucky Numbers,rl2086700545,58084,350
2000,48,Nutty Professor II: The Klumps,rl2388428289,55900,130
2000,48,Cirque du Soleil: Journey of Man,rl3964372481,55607,16
2000,48,Wonder Boys,rl796558849,53713,12
2000,48,Galapagos,rl1599440385,52581,8
2000,48,A Hard Day's Night,rl1482065409,50445,2
2000,48,Dr. T & the Women,rl2538505729,48306,108
2000,48,Get Carter,rl4233463297,41363,141
2000,48,The Legend of Drunken Master,rl912164353,41194,105
2000,48,Catfish in Black Bean Sauce,rl2538112513,37641,11
2000,48,The Log,rl3294397953,34882,4
2000,48,The Perfect Storm,rl661161473,33308,130
2000,48,Coyote Ugly,rl1900905985,31913,72
2000,48,Venus Beauty Institute,rl2004452865,30897,14
2000,48,The Little Vampire,rl794920449,28578,191
2000,48,The Exorcist,rl1364231681,25850,67
2000,48,Rififi,rl627869185,24918,3
2000,48,Goya in Bordeaux,rl710379009,22821,21
2000,48,Yi Yi: A One and a Two...,rl2725938689,20117,4
2000,48,Digimon: The Movie,rl2924447233,19665,114
2000,48,Panic,rl3043591681,18006,4
2000,48,Waydowntown,rl1853392385,17903,4
2000,48,Dinosaur,rl2605680129,16799,101
2000,48,Place Vendôme,rl3714614785,16358,9
2000,49,How the Grinch Stole Christmas,rl3059189249,18646520,3182
2000,49,Vertical Limit,rl1702462977,15507845,2307
2000,49,Proof of Life,rl728401409,10207869,2705
2000,49,Unbreakable,rl3195438593,7538063,2682
2000,49,Dungeons & Dragons,rl3645801985,7237422,2078
2000,49,102 Dalmatians,rl927041025,6233029,2704
2000,49,Rugrats in Paris,rl3580659201,3952419,2840
2000,49,Meet the Parents,rl677545473,3026710,1934
2000,49,Charlie's Angels,rl608929281,2626076,2204
2000,49,Bounce,rl2655421953,2592226,2028
2000,49,Men of Honor,rl157451777,2119233,1999
2000,49,The 6th Day,rl3493955073,1365803,1833
2000,49,Billy Elliot,rl1598522881,916065,471
2000,49,Little Nicky,rl694257153,862745,1374
2000,49,"Crouching Tiger, Hidden Dragon",rl2739766785,663205,16
2000,49,Remember the Titans,rl2892858881,434055,684
2000,49,You Can Count on Me,rl2102035969,331918,53
2000,49,The Legend of Bagger Vance,rl459179521,326825,713
2000,49,Best in Show,rl2302969345,310476,286
2000,49,Bedazzled,rl2118419969,173881,361
2000,49,CyberWorld,rl3779954177,173593,37
2000,49,Quills,rl2724890113,160164,9
2000,49,Requiem for a Dream,rl2473428481,151063,78
2000,49,Pay It Forward,rl896042497,127953,284
2000,49,Red Planet,rl1533904385,115785,335
2000,49,What's Cooking?,rl2256045569,109333,50
2000,49,Bring It On,rl2085193217,108960,227
2000,49,The Ladies Man,rl811566593,97919,342
2000,49,A Hard Day's Night,rl1482065409,95493,12
2000,49,What Lies Beneath,rl4084762113,90990,235
2000,49,Almost Famous,rl256083457,80803,171
2000,49,Michael Jordan to the Max,rl1348306433,74795,15
2000,49,The Exorcist,rl1364231681,71145,345
2000,49,Catfish in Black Bean Sauce,rl2538112513,67746,20
2000,49,Mysteries of Egypt,rl2119271937,67423,16
2000,49,Dancer in the Dark,rl3276637697,63435,62
2000,49,The Cell,rl3964175873,49114,160
2000,49,The Broken Hearts Club: A Romantic Comedy,rl1699317249,48074,46
2000,49,Book of Shadows: Blair Witch 2,rl2252834305,45559,147
2000,49,Cirque du Soleil: Journey of Man,rl3964372481,42578,16
2000,49,The Contender,rl3410658817,41567,73
2000,49,Dr. T & the Women,rl2538505729,41221,97
2000,49,Nutty Professor II: The Klumps,rl2388428289,40800,102
2000,49,Two Family House,rl1819706881,38886,45
2000,49,Wonder Boys,rl796558849,38346,17
2000,49,A Time for Drunken Horses,rl2353956353,37888,18
2000,49,Lucky Numbers,rl2086700545,31355,280
2000,49,Boys Life 3,rl3980822017,28487,7
2000,49,Snatch,rl141592065,27932,1
2000,49,Coyote Ugly,rl1900905985,24953,63
2000,49,The Log,rl3294397953,23105,4
2000,49,Into the Arms of Strangers,rl324699649,21888,17
2000,49,Left Luggage,rl828278273,20011,7
2000,49,Godzilla 2000: Millennium,rl3176433153,19521,89
2000,49,Aimee & Jaguar,rl2302707201,19120,13
2000,49,Venus Beauty Institute,rl2004452865,19067,10
2000,49,The Legend of Drunken Master,rl912164353,16977,65
2000,49,Panic,rl3043591681,16561,5
2000,49,Get Carter,rl4233463297,16025,64
2000,49,Galapagos,rl1599440385,14021,8
2000,49,Spring Forward,rl2020836865,6269,2
2000,50,What Women Want,rl3849881089,33614543,3012
2000,50,"Dude, Where's My Car?",rl4065232385,13845914,2087
2000,50,How the Grinch Stole Christmas,rl3059189249,13805465,3256
2000,50,The Emperor's New Groove,rl2572256769,9812302,2801
2000,50,Vertical Limit,rl1702462977,9103866,2307
2000,50,Proof of Life,rl728401409,5382656,2705
2000,50,Unbreakable,rl3195438593,3734493,2297
2000,50,102 Dalmatians,rl927041025,2664601,2190
2000,50,Dungeons & Dragons,rl3645801985,2438086,2078
2000,50,Rugrats in Paris,rl3580659201,1839832,2540
2000,50,Meet the Parents,rl677545473,1200775,1380
2000,50,Charlie's Angels,rl608929281,1102208,1625
2000,50,"Crouching Tiger, Hidden Dragon",rl2739766785,1078762,31
2000,50,Bounce,rl2655421953,929821,1658
2000,50,Men of Honor,rl157451777,903851,1290
2000,50,Billy Elliot,rl1598522881,585220,405
2000,50,Quills,rl2724890113,442182,61
2000,50,The 6th Day,rl3493955073,372114,704
2000,50,You Can Count on Me,rl2102035969,279866,60
2000,50,Best in Show,rl2302969345,230074,206
2000,50,Little Nicky,rl694257153,176015,571
2000,50,CyberWorld,rl3779954177,160784,37
2000,50,Chocolat,rl3209397761,157624,8
2000,50,Remember the Titans,rl2892858881,151633,334
2000,50,Requiem for a Dream,rl2473428481,140088,93
2000,50,Bedazzled,rl2118419969,135204,347
2000,50,The Legend of Bagger Vance,rl459179521,91584,286
2000,50,Michael Jordan to the Max,rl1348306433,88242,16
2000,50,Bring It On,rl2085193217,81925,195
2000,50,What's Cooking?,rl2256045569,72982,49
2000,50,Mysteries of Egypt,rl2119271937,63258,16
2000,50,A Hard Day's Night,rl1482065409,60992,18
2000,50,What Lies Beneath,rl4084762113,60539,193
2000,50,Pay It Forward,rl896042497,53498,152
2000,50,Lucky Numbers,rl2086700545,52345,244
2000,50,Almost Famous,rl256083457,49345,91
2000,50,Pollock,rl57378305,44244,2
2000,50,Cirque du Soleil: Journey of Man,rl3964372481,42475,16
2000,50,Catfish in Black Bean Sauce,rl2538112513,41055,14
2000,50,Dancer in the Dark,rl3276637697,38044,45
2000,50,The Ladies Man,rl811566593,35022,153
2000,50,The Exorcist,rl1364231681,33605,175
2000,50,Red Planet,rl1533904385,33252,90
2000,50,Fantasia 2000,rl3830482433,33053,30
2000,50,T-Rex: Back to the Cretaceous,rl2423752193,31212,10
2000,50,Dr. T & the Women,rl2538505729,30232,85
2000,50,Book of Shadows: Blair Witch 2,rl2252834305,28819,102
2000,50,Boys Life 3,rl3980822017,26216,8
2000,50,A Time for Drunken Horses,rl2353956353,26112,18
2000,50,Two Family House,rl1819706881,25876,34
